"key","source","target"
"activities.npc.captainRandolph.challenges.tier2.daily.upgrade3Weapons.upgradeWeaponsChallenge.descriptionB","You're going to need some fortified armaments if you wish to survive out there, Cerim.

Talk to Mirabelle and Meriweather, the tailor sisters - they will reinforce your gear. Once you've done some upgrades, come speak to me.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Upgrade Armors</color>","ستحتاج إلى تسليح محصن إن كنت ترغب في النجاة هناك، أيها السيريم.

تحدث إلى ميرابيل وميريويذر، الأختين الخياطتين - ستعززان عتادك. وبمجرد إجراء بعض الترقيات، تعال وتحدث إليّ.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>ترقية الدروع</color>"
"activities.npc.captainRandolph.challenges.tier2.daily.upgrade3Weapons.upgradeWeaponsChallenge.name","Singing Steel","رنين الفولاذ"
"activities.npc.captainRandolph.challenges.tier2.weekly.collectFurniture.description","If you manage to obtain any stray furnishings, Cerim, I would gladly take them off your hands to help the destitute of Sacrament. But please, don't mention my charitable endeavors to others. I've a reputation to uphold.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Collect Furniture</color>","إن تمكنت من الحصول على أي قطع أثاث متفرقة أيها السيريم، فسآخذها منك بكل سرور لمساعدة المعوزين في ساكرامنت. لكن أرجوك، لا تذكر مساعي الخيرية هذه للآخرين؛ فلدي سمعة عليّ الحفاظ عليها.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>اجمع الأثاث</color>"
"activities.npc.captainRandolph.challenges.tier2.weekly.collectFurniture.name","Some Assembly Required","بحاجة لبعض التركيب"
"activities.npc.captainRandolph.challenges.tier2.weekly.completeBounties.completeBountiesChallenge.description","Murderers, plunderers, thieves... It’s a sad fact that we are beset by those who have chosen an ill-fated path.

Bring these lawbreakers to justice.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Complete Bounties</color>","قتلة، ولصوص، وناهبون... من المؤسف حقاً أننا محاصرون بمن اختاروا هذا الطريق المشؤوم.

قدّم هؤلاء الخارجين عن القانون للعدالة.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>أكمل مكافآت الصيد</color>"
"activities.npc.captainRandolph.challenges.tier2.weekly.completeBounties.completeBountiesChallenge.name","Law and Order","القانون والنظام"
"activities.npc.captainRandolph.challenges.tier3.daily.collectScaldingShard.collectScaldingShardChallenge.description","We've reports of strange embers scattered across Sacra, hot to the touch and said to be fragments of fallen stars. All I care is if they can make my men's shields stronger and spears sharper. I'll reward you handsomely for any you find.

<color=#89888b>OBJECTIVE:</color>","لدينا تقارير عن جمرات غريبة متناثرة في أرجاء ساكرا، شديدة السخونة عند لمسها ويُقال إنها شظايا نجوم ساقطة. كل ما يهمني هو ما إذا كانت ستجعل دروع رجالي أصلب ورماحهم أمضى. سأكافئك بسخاء على كل ما تجده منها.

<color=#89888b>الهدف:</color>"
"activities.npc.captainRandolph.challenges.tier3.daily.collectScaldingShard.collectScaldingShardChallenge.name","A Foreign Element","عنصر دخيل"
"activities.npc.captainRandolph.challenges.tier3.weekly.cleansePlaguedAreas.description","The plague is a mad dog, and it's finally snapped its leash. My men report fresh outbreaks cropping up all over the island. Scour those areas clean, Cerim, before the whole of Sacra is lost.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Cleanse Pestilence Outbreak Regions</color>","الوباء كلب مسعور، وقد أفلت أخيراً من قيده. يفيد رجالي بظهور بؤر تفشٍ جديدة في جميع أنحاء الجزيرة. طهر تلك المناطق بالكامل أيها السيريم، قبل أن تضيع ساكرا بأسرها.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>طهّر مناطق تفشي الوباء</color>"
"activities.npc.captainRandolph.challenges.tier3.weekly.cleansePlaguedAreas.name","Hold Back the Tide","صد المد الجارف"
"activities.npc.captainRandolph.challenges.tier3.weekly.collectPlagueIchor.collectPlagueIchorChallenge.description","I've heard rumblings of Roan and the old man performing some kind of twisted experiments with the blood of those sick, plague-infected creatures - Whatever he's doing, I don't trust that bumbling idiot with the remains of devils.

Cerim, if you happen to find any of this substance, please show it to me. I'll rest easier knowing it's in my hands.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Collect Plague Ichor</color>","تناهى إلى مسامعي أن روان والعجوز يجريان نوعاً من التجارب الملتوية بدماء تلك المخلوقات المريضة المصابة بالوباء - مهما كان ما يفعله، فأنا لا أأتمن ذلك الأحمق المتعثر على بقايا الشياطين.

أيها السيريم، إن عثرت على أي من هذه المادة، فأرني إياها من فضلك. سأرتاح بالاً حين أعلم أنها بين يدي.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>اجمع صديد الوباء</color>"
"activities.npc.captainRandolph.challenges.tier3.weekly.collectPlagueIchor.collectPlagueIchorChallenge.name","Sinister Studies","دراسات مشبوهة"
"activities.npc.captainRandolph.challenges.tier3.weekly.completeCerimCryptRuns.completeCerimCryptRunsWeeklyChallenge.description","I heard that Elsa woman found an entrance to some mysterious ruins beneath the cemetery in Sacrament.

If you venture through them, report back to me.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Complete Cerim Crucible Runs</color>","سمعت أن تلك المرأة إلسا قد وجدت مدخلاً لأطلال غامضة تحت المقبرة في ساكرامنت.

إذا غامرت بالدخول إليها، فوافني بتقريرك.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>أكمل جولات بوتقة السيريم</color>"
"activities.npc.captainRandolph.challenges.tier3.weekly.completeCerimCryptRuns.completeCerimCryptRunsWeeklyChallenge.name","Champion of Echoes","بطل الأصداء"
"activities.npc.captainRandolph.challenges.tier3.weekly.rematchBalakTawChampion.description","The Balak Taw have grown rowdy yet again, raiding parties probing our borders. Perhaps if you face down their champion once more, it will put them back in their place. At least for a time.

<color=#89888b>OBJECTIVE:</color>
<color=#f2e6bd>Rematch the Unbreakable Egg in Marin Woods</color>","عاد أفراد بالاك تاو لإثارة الشغب مجدداً، وترسل مجموعات الإغارة لاستطلاع حدودنا. لعل مواجهتك لبطلهم مرة أخرى ستعيدهم إلى جحورهم، على الأقل لبعض الوقت.

<color=#89888b>الهدف:</color>
<color=#f2e6bd>أعد مواجهة البيضة المنيعة في غابات مارين</color>"
"activities.npc.captainRandolph.challenges.tier3.weekly.rematchBalakTawChampion.name","The Pecking Order","ترتيب السطوة"
"activities.npc.caroline.caroline","Caroline","كارولين"
"activities.npc.crucibleVendor.structureUpgrades.respecStatue.level1.respecStatueVendorLevel1.name","Iron Corpus","الجسد الحديدي"
"activities.npc.crucibleVendor.structureUpgrades.respecStatue.level1.secondCrucibleStatueVendorLevel1.name","Trial of the Wicked","محنة الأشرار"
"activities.npc.crucibleVendor.structureUpgrades.respecStatue.level1.thirdCrucibleStatueVendorLevel1.name","Trial of the Horde","محنة الحشد"
"activities.npc.danos.danos","Danos","دانوس"
"activities.npc.danos.structureUpgrades.gallowsScaffolding.gallowsScaffoldingUpgrade.name","Gallows Scaffolding","سقالات المشنقة"
"activities.npc.danos.structureUpgrades.gallowsScaffolding.level1.gallowsScaffoldingUpgradeLevel1.name","Gallows Scaffolding Completed","اكتملت سقالات المشنقة"
"activities.npc.danos.structureUpgrades.lodgings.level1.lodgingsUpgradeLevel1.name","Repaired Lodgings","إصلاح النُزل"
"activities.npc.danos.structureUpgrades.lodgings.lodgingsUpgrade.name","Lodgings Upgrade","ترقية النُزل"
"activities.npc.danos.structureUpgrades.rookeryElevator.level1.rookeryElevatorVendorLevel1.name","Rookery Elevator Repair","إصلاح مصعد برج الغربان"
"activities.npc.danos.vendorUpgrades.caroline.carolineUpgrade.name","Caroline Upgrade","ترقية متجر كارولين"
"activities.npc.danos.vendorUpgrades.caroline.level1.carolineVendorLevel1.name","Caroline Level 1","كارولين - المستوى 1"
"activities.npc.danos.vendorUpgrades.caroline.level2.carolineVendorLevel2.name","Caroline Level 2","كارولين - المستوى 2"
"activities.npc.danos.vendorUpgrades.caroline.level3.carolineVendorLevel3.name","Caroline Level 3","كارولين - المستوى 3"
"activities.npc.danos.vendorUpgrades.caroline.level4.carolineVendorLevel4.name","Caroline Level 4","كارولين - المستوى 4"
"activities.npc.danos.vendorUpgrades.danoWorkers.level1.danosWorkersLevel1.name","Danos' Workers Level 1","عمال دانوس - المستوى 1"
"activities.npc.danos.vendorUpgrades.danoWorkers.level1.danosWorkersLevel2.name","Danos' Workers Level 2","عمال دانوس - المستوى 2"
"activities.npc.danos.vendorUpgrades.danoWorkers.level1.danosWorkersLevel3.name","Danos' Workers Level 3","عمال دانوس - المستوى 3"
"activities.npc.danos.vendorUpgrades.danoWorkers.level1.danosWorkersLevel4.name","Danos' Workers Level 4","عمال دانوس - المستوى 4"
"activities.npc.danos.vendorUpgrades.danos.danosUpgrade.name","Danos Upgrade","ترقية دانوس"
"activities.npc.danos.vendorUpgrades.danos.level1.danosVendorLevel1.name","Danos' Architecture Study Level 1","دراسة دانوس المعمارية - المستوى 1"
"activities.npc.danos.vendorUpgrades.danos.level2.danosVendorLevel2.name","Danos' Architecture Study Level 2","دراسة دانوس المعمارية - المستوى 2"
"activities.npc.danos.vendorUpgrades.danos.level3.danosVendorLevel3.name","Danos' Architecture Study Level 3","دراسة دانوس المعمارية - المستوى 3"
"activities.npc.danos.vendorUpgrades.danos.level4.danosVendorLevel4.name","Danos' Architecture Study Level 4","دراسة دانوس المعمارية - المستوى 4"
"activities.npc.danos.vendorUpgrades.danosWorkers.danosWorkersUpgrade.name","Danos' Workers Upgrade","ترقية عمال دانوس"
"activities.npc.danos.vendorUpgrades.eleanor.enchanterVendorUpgrade.name","Eleanor Upgrade","ترقية متجر إليانور"
"activities.npc.danos.vendorUpgrades.eleanor.level1.enchanterVendorLevel1.name","Eleanor Level 1","إليانور - المستوى 1"
"activities.npc.danos.vendorUpgrades.eleanor.level2.enchanterVendorLevel2.name","Eleanor Level 2","إليانور - المستوى 2"
"activities.npc.danos.vendorUpgrades.eleanor.level3.enchanterVendorLevel3.name","Eleanor Level 3","إليانور - المستوى 3"
"activities.npc.danos.vendorUpgrades.eleanor.level4.enchanterVendorLevel4.name","Eleanor Level 4","إليانور - المستوى 4"
"activities.npc.danos.vendorUpgrades.filmore.blacksmithVendorUpgrade.name","Filmore Upgrade","ترقية حدادة فيلمور"
"activities.npc.danos.vendorUpgrades.filmore.level1.blacksmithVendorLevel1.name","Filmore Level 1","فيلمور - المستوى 1"
"activities.npc.danos.vendorUpgrades.filmore.level2.blacksmithVendorLevel2.name","Filmore Level 2","فيلمور - المستوى 2"
"activities.npc.danos.vendorUpgrades.filmore.level3.blacksmithVendorLevel3.name","Filmore Level 3","فيلمور - المستوى 3"
"activities.npc.danos.vendorUpgrades.filmore.level4.blacksmithVendorLevel4.name","Filmore Level 4","فيلمور - المستوى 4"
"activities.npc.danos.vendorUpgrades.gordon.gordonUpgrade.name","Gordon Upgrade","ترقية مطبخ غوردون"
"activities.npc.danos.vendorUpgrades.gordon.level1.gordonVendorLevel1.name","Gordon Level 1","غوردون - المستوى 1"
"activities.npc.danos.vendorUpgrades.gordon.level2.gordonVendorLevel2.name","Gordon Level 2","غوردون - المستوى 2"
"activities.npc.danos.vendorUpgrades.gordon.level2.gordonVendorLevel3.name","Gordon Level 3","غوردون - المستوى 3"
"activities.npc.danos.vendorUpgrades.gordon.level4.gordonVendorLevel4.name","Gordon Level 4","غوردون - المستوى 4"
"activities.npc.danos.vendorUpgrades.grinnich.level1.merchantVendorLevel1.name","Grinnich Level 1","غرينيتش - المستوى 1"
"activities.npc.danos.vendorUpgrades.grinnich.level2.merchantVendorLevel2.name","Grinnich Level 2","غرينيتش - المستوى 2"
"activities.npc.danos.vendorUpgrades.grinnich.level3.merchantVendorLevel3.name","Grinnich Level 3","غرينيتش - المستوى 3"
"activities.npc.danos.vendorUpgrades.grinnich.level4.merchantVendorLevel4.name","Grinnich Level 4","غرينيتش - المستوى 4"
"activities.npc.danos.vendorUpgrades.grinnich.merchantVendorUpgrade.name","Grinnich Upgrade","ترقية متجر غرينيتش"
"activities.npc.danos.vendorUpgrades.ilaria.ilariaVendorLevel1.name","Ilaria's Sanctum Level 1","ملاذ إيلاريا - المستوى 1"
"activities.npc.danos.vendorUpgrades.ilaria.ilariaVendorLevel2.name","Ilaria's Sanctum Level 2","ملاذ إيلاريا - المستوى 2"
"activities.npc.danos.vendorUpgrades.ilaria.ilariaVendorLevel3.name","Ilaria's Sanctum Level 3","ملاذ إيلاريا - المستوى 3"
"activities.npc.danos.vendorUpgrades.ilaria.ilariaVendorLevel4.name","Ilaria's Sanctum Level 4","ملاذ إيلاريا - المستوى 4"
"activities.npc.danos.vendorUpgrades.markos.alchemistVendorUpgrade.name","Markos Upgrade","ترقية صيدلية ماركوس"
"activities.npc.danos.vendorUpgrades.markos.level1.alchemistVendorLevel1.name","Markos Level 1","ماركوس - المستوى 1"
"activities.npc.danos.vendorUpgrades.markos.level1.alchemistVendorLevel3.name","Markos Level 3","ماركوس - المستوى 3"
"activities.npc.danos.vendorUpgrades.markos.level2.alchemistVendorLevel2.name","Markos Level 2","ماركوس - المستوى 2"
"activities.npc.danos.vendorUpgrades.mirabelleAndMeriweather.level1.mirabelleAndMeriweatherVendorLevel1.name","Mira and Meri Level 1","ميرا وميري - المستوى 1"
"activities.npc.danos.vendorUpgrades.mirabelleAndMeriweather.level2.mirabelleAndMeriweatherVendorLevel2.name","Mira and Meri Level 2","ميرا وميري - المستوى 2"
"activities.npc.danos.vendorUpgrades.mirabelleAndMeriweather.level3.mirabelleAndMeriweatherVendorLevel3.name","Mira and Meri Level 3","ميرا وميري - المستوى 3"
"activities.npc.danos.vendorUpgrades.mirabelleAndMeriweather.level4.mirabelleAndMeriweatherVendorLevel4.name","Mira and Meri Level 4","ميرا وميري - المستوى 4"
"activities.npc.danos.vendorUpgrades.mirabelleAndMeriweather.mirabelleAndMeriweatherVendorUpgrade.name","Mira and Meri Upgrade","ترقية متجر ميرا وميري"
"activities.npc.danos.vendorUpgrades.randolph.level1.randolphVendorLevel1.name","Randolph Level 1","راندولف - المستوى 1"
"activities.npc.danos.vendorUpgrades.randolph.randolphUpgrade.name","Randolph Upgrade","ترقية راندولف"
"activities.npc.danos.vendorUpgrades.whittacker.level1.woodcrafterVendorLevel1.name","Whittaker Level 1","ويتكر - المستوى 1"
"activities.npc.danos.vendorUpgrades.whittacker.level2.woodcrafterVendorLevel2.name","Whittaker Level 2","ويتكر - المستوى 2"
"activities.npc.danos.vendorUpgrades.whittacker.level3.woodcrafterVendorLevel3.name","Whittaker Level 3","ويتكر - المستوى 3"
"activities.npc.danos.vendorUpgrades.whittacker.woodcrafterVendorUpgrade.name","Whittaker Upgrade","ترقية ورشة ويتكر"
"activities.npc.eleanor.eleanor","Eleanor","إليانور"
"activities.npc.filmore.filmore","Filmore","فيلمور"
"activities.npc.finley.sacrament.sacramentRareItemMerchant.description","Finley's Finest Finds is now open for bussiness.","متجر نفائس فينلي مفتوح للعمل الآن."
"activities.npc.finley.sacrament.sacramentRareItemMerchant.name","Finley's Finest Finds","نفائس فينلي"
"activities.npc.gordon.gordon","Gordon","غوردون"
"activities.npc.grinnich.grinnich","Grinnich","غرينيتش"
"activities.npc.markos.markos","Markos","ماركوس"
"activities.npc.miraAndMeri.miraAndMeri","Mirabelle & Meriweather","ميرابيل وميريويذر"
"activities.npc.randolph.randolph","Randolph","راندولف"
"activities.npc.whittacker.whittacker","Whittacker","ويتكر"
"activities.runnableArea.coast.coastRunA.coastRunA.description","Clear the Pestilence that has taken hold in the Shallows.
Affected areas: The Shallows","اقضِ على الوباء الذي تفشى في المياه الضحلة.
المناطق المتأثرة: المياه الضحلة"
"activities.runnableArea.coast.coastRunA.coastRunA.name","The Shallows Pestilence Outbreak","تفشي الوباء في المياه الضحلة"
"activities.runnableArea.fortress.fortressRunA.fortressRunA.description","Clear the Pestilence that has taken hold in Mariner's Keep.
Affected areas: Mariner's Keep","اقضِ على الوباء الذي تفشى في معقل البحارة.
المناطق المتأثرة: معقل البحارة"
"activities.runnableArea.fortress.fortressRunA.fortressRunA.name","Mariner's Keep Pestilence Outbreak","تفشي الوباء في معقل البحارة"
"activities.runnableArea.hills.hillsRunA.hillsRunA.description","Clear the Pestilence that has taken hold in Lowland Meadows.
Affected areas: Lowland Meadows","اقضِ على الوباء الذي تفشى في المروج المنخفضة.
المناطق المتأثرة: المروج المنخفضة"
"activities.runnableArea.hills.hillsRunA.hillsRunA.name","Lowland Meadow Pestilence Outbreak","تفشي الوباء في المروج المنخفضة"
"activities.runnableArea.marinWoods.marinWoodsRunA.marinWoodsRunA.description","Clear the Pestilence that has taken hold in Marin Woods.
Affected areas: Marin Woods","اقضِ على الوباء الذي تفشى في غابات مارين.
المناطق المتأثرة: غابات مارين"
"activities.runnableArea.marinWoods.marinWoodsRunA.marinWoodsRunA.name","Marin Woods Pestilence Outbreak","تفشي الوباء في غابات مارين"
"activities.runnableArea.mountainPass.mountainPassRunA.mountainPassRunA.description","Clear the Pestilence that has taken hold in the Nameless Pass
Affected areas: Nameless Pass","اقضِ على الوباء الذي تفشى في الممر المجهول
المناطق المتأثرة: الممر المجهول"
"activities.runnableArea.mountainPass.mountainPassRunA.mountainPassRunA.name","Nameless Pass Pestilence Outbreak","تفشي الوباء في الممر المجهول"
"activities.runnableArea.outskirts.outskirtsRunA.outskirtsRunA.description","Clear the Pestilence that has taken hold in Orban Glades
Affected areas: Orban Glades","اقضِ على الوباء الذي تفشى في مروج أوربان
المناطق المتأثرة: مروج أوربان"
"activities.runnableArea.outskirts.outskirtsRunA.outskirtsRunA.name","Orban Glades Pestilence Outbreak","تفشي الوباء في مروج أوربان"
"activities.runnableArea.sewers.sewersRunA.sewersRunA.description","Clear the Pestilence that has taken hold in the Black Trench.
Affected areas: The Black Trench","اقضِ على الوباء الذي تفشى في الخندق الأسود.
المناطق المتأثرة: الخندق الأسود"
"activities.runnableArea.sewers.sewersRunA.sewersRunA.name","The Black Trench Pestilence Outbreak","تفشي الوباء في الخندق الأسود"
