"key","source","target"
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.retalk","You are but the twitch of a dead thing's leg.","لست سوى انتفاضة أخيرة في ساق كائن يحتضر."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var1.eavesdrop","Your dead god laughs at you.","إلهكم الميت يسخر منكم."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var1.interactionLine1","Do not fear, charlatan, our true God will do what you never could.","لا تجزع أيها الدجال، فإلهنا الحق سينجز ما عجزتم أنتم عنه تماماً."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var1.interactionLine2","Perhaps you may find the same purpose your people found - to feed the soil.","ربما تجد الغاية ذاتها التي وجدها بنو جنسك - أن تطعموا التراب برفاتكم."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var2.interaction","You may linger, Cerim, and witness what a living faith can achieve.","يمكنك البقاء يا سيريم، لتشهد ما يستطيع الإيمان الحي الحقيقي تحقيقه."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var2.retalk","There is no labor when it is in God's name.","ما من تعب ولا مشقة حين يكون العمل خالصاً باسم الإله."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var3.interaction","Our great engine knocks at salvation's door.","آلتنا العظمى تقرع الآن أبواب الخلاص."
"NPCs.quests.servantOfGod.atMountainGate.speakerHess.var3.retalk","The time has come.","لقد حانت اللحظة الموعودة."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.eavesdrop","God's hands will enfold you.","أيادي الإله ستحتضنك وتغمرك."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.interactionLine1","There is a place for you here...","ثمة متسع لك هنا بيننا..."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.interactionLine2","The void inside you can be filled.","الفراغ الساكن في داخلك يمكن أن يمتلئ باليقين."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.interactionLine3","Throw down your weapons, and wait for his Embrace.","ألقِ أسلحتك أرضاً، وانتظر احتضانه ورحمته."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.interactionLine4","Soon you will feel His fingers wrapping around your mind... His hand around your skull.","عما قريب ستشعر بأصابعه تلتف حول عقلك... ويده تقبض على جمجمتك."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.interactionLine5","This is Salvation.","هذا هو الخلاص الحق."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.retalk","You will understand before the end.","ستدرك المعنى قبل النهاية."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var1.eavesdrop","Take it as a sign...","خذها كإشارة وآية..."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var1.interactionLine1","There is no Sayer. There is no other light. ","لا وجود للناطق، ولا وجود لأي نور سواه."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var1.interactionLine2","The only path lies with us. ","السبيل الوحيد يكمن معنا نحن."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var1.retalk","We will wait for you.","سننتظرك حتى تأتي."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var2.interactionLine1","What you see being built here is not a work of Man.","ما تراه يُشيّد هنا ليس من صنيع البشر وحدهم."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var2.interactionLine2","It is not the sweat of these slaves that will bring down the gate - it is the gentle touch of the Eternal.","ليس عرق هؤلاء العبيد هو ما سيسقط البوابة - بل اللمسة الرقيقة للسرمدي الأزلي."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var2.retalk","Can you feel him in the air?","أتستشعر حضوره في الهواء؟"
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var3.interactionLine1","Now that I see it built... Now that I hear the shuddering of the stone, I... I must confess...","والآن وقد رأيتها قائمة... والآن وقد سمعت تصدع الحجر واهتزازه، أنا... عليّ أن أعترف..."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var3.interactionLine2","...I am not sure what awaits us on the other side.","...لست واثقاً مما ينتظرنا على الجانب الآخر."
"NPCs.quests.servantOfGod.atMountainGate.speakerTermina.var3.retalk","What have we done?","ما الذي اقترفناه بأيدينا؟"
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.interactLine1","The many hands.","الأيادي المتعددة."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.retalkLine1","Begone. You have no business in the Nameless Pass.","اغرب عن وجوهنا، لا شأن لك في الممر المجهول."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.retalkLine2","Go back to your kind, Cerim, and ask them why? Why were you born? Why not end this lineage of torment?","عُد إلى بني جنسك يا سيريم، واسألهم: لماذا؟ لماذا وُلدتم أصلاً؟ ولماذا لا تضعون حداً لسلالة العذاب هذه؟"
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.retalkLine3","May your next of kin find stillborn peace.","عسى أن يلقى أقرباؤك القادمون سكينة الموت في الأرحام."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.secondInteractLine1","The eye within.","العين الباطنة."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine1","Who speaks to us?","من ذا الذي يخاطبنا؟"
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine2","One who slips between God’s fingers.","كائنٌ يتسلل بين أصابع الإله."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine3","None may pass. By order of the Madrigal.","لا يُسمح لأحد بالمرور، بأمر من المادريغال."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine4","The Cerim do not hear. They have no ears, nor eyes, nor tongue for speaking.","السيريم لا يسمعون؛ فليس لديهم آذان، ولا عيون، ولا ألسنة للنطق والحديث."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine5","They understand only death.","هم لا يفقهون سوى لغة الموت."
"NPCs.quests.servantOfGod.inquisitorsBlockingCerimChamber.thirdInteractLine6","Flee, Unspoken. Lest we begin to speak your language. ","اهرب أيها الصامت، خشية أن نبدأ بالتحدث بلغتك."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.eavesdrop","The many hands...","الأيادي المتعددة..."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.interactLine1","We cleansed the pass of God's unwanted...","لقد طهرنا الممر من كل ما يمقت الإله وجوده..."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.interactLine2","...washed it down to purest stone.","...وغسلناه حتى كشفنا أنقى أحجاره الصماء."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.interactLine3","And yet look now what crawls forth...","ومع ذلك انظر إلى ما يزحف إلينا الآن..."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.interactLine4","...one, it seems, that God forgot.","...كائنٌ يبدو أن الإله قد نسيه وتغافل عنه."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.retalkLine1","Go, silent one. See the Madrigal if you must.","امضِ أيها الصامت، وقابل المادريغال إن كان لا بد لك من ذلك."
"NPCs.quests.servantOfGod.inquisitorsBlockingNamelessPass.retalkLine2","Perhaps she will be the last thing you see...","فربما تكون هي آخر ما تراه عيناك في هذه الدنيا..."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.SecondInteractLine1","This order is an act of grace.","هذا الأمر الصادر بادرة رحمة ونعمة."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.SecondInteractLine2","It is her desire, not ours.","إنها رغبتها هي، لا رغبتنا نحن."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.SecondInteractLine3","As you have separated yourself from God, soon may you find your soul separated from your body.","وكما فصلت نفسك عن الإله، فعسى أن ترى روحك مفصولة عن جسدك عما قريب."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.SecondInteractLine4","Your head from your neck.
Your eyes from your skull.","ورأسك عن عنقك.
وعيناك عن جمجمتك."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.SecondInteractLine5","Perhaps one day we will cleanse this island of even you.","ربما نطهر هذه الجزيرة منك أنت أيضاً يوماً ما."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.eavesdrop","She will speak with the Cerim...","إنها ترغب في محادثة السيريم..."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine1","The Madrigal... requests your presence. You must make your way through the Nameless Pass, and seek her audience.","المادريغال... تطلب حضورك. عليك أن تشق طريقك عبر الممر المجهول، وتلتمس المثول بين يديها."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine2","At the heretics’ gate.","عند بوابة المهرطقين."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine3","At the pagan door.","عند الباب الوثني."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine4","This is the will of god.","تلك هي مشيئة الإله."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine5","Many lives ago, your kind fought the curse. The Madrigal believes you may be of service again.","منذ دهور خلت، حارب بنو جنسك اللعنة. والمادريغال ترى أنكم قد تفيدون مجدداً."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine6","As God finds meaning even in broken things... So does she.","وكما يجد الإله غاية ومغزى حتى في الأشياء المحطمة... فكذلك تفعل هي."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine7","Go east. Toward the sound of steel and flesh.","توجه شرقاً، نحو وقع الفولاذ وصوت اللحم."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.interactLine8","The sound of deliverance.","صوت الخلاص."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.retalkLine1","Find the Madrigal at the gate. Go, or be taken.","ابحث عن المادريغال عند البوابة. اذهب طوعاً، أو تُساق قهراً."
"NPCs.quests.servantOfGod.inquisitorsSacramentQuestKickoff.retalkLine2","The many hands.
The eye within.","الأيادي المتعددة.
العين الباطنة."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.ellsworth.interactLine1","We should not linger, Cerim.","لا ينبغي لنا المكوث هنا طويلاً يا سيريم."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.ellsworth.interactLine2","The Madrigal has no further use for us. Or for reason it seems. But you can still be of use in Sacrament.","لم تعد المادريغال بحاجة إلينا، أو لصوت العقل كما يبدو. لكن لا يزال بإمكانك أن تكون نافعاً في ساكرامنت."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.ellsworth.interactLine3","I pray we both make it back in one piece.","أرجو أن نعود كلانا سالمين معافين."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.ellsworth.interactLine4","Although... what waits for me in Sacrament cannot be tamed with swords and spears.","مع أن... ما ينتظرني في ساكرامنت لا يمكن ترويضه بالسيوف والرماح."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interact2Line1","What must it be like, to have no true name? To be defined by that which you seek to kill?","كيف يكون شعور المرء حين لا يحمل اسماً حقيقياً؟ حين يُعرَّف فقط بما يسعى لقتله؟"
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interact2Line2","I imagine it like a pit within your chest.","أتخيل ذلك كهوة سحيقة داخل صدرك."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interact2Line3","And all you can do is dig deeper.","وكل ما يسعك فعله هو الحفر أكثر فأكثر في أعماقها."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interactLine1","How disappointing. Even your own history rejects you.","يا للخيبة الكبرى. حتى تاريخك أنت ينبذك ويرفضك."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interactLine2","I should have known better. Believing I could find purpose in the last descendant of a failed race.","كان ينبغي لي أن أكون أحكم من ذلك، بدل أن أصدق أنني قد أجد غاية في آخر سليل لسلالة فاشلة."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interactLine3","But my purpose is clear. I have given my life to God a thousand times over. And God, in turn, has made my life an arrow.","لكن غايتي واضحة وجلية. لقد وهبت حياتي للإله ألف مرة ومرة، والإله بدوره جعل حياتي سهماً نافذاً."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interactLine4","An arrow pointed straight through this stone, at the heart of the rot in Caylen.","سهماً مصوباً مباشرة عبر هذا الصخر الأصم، إلى قلب العفن المستشري في كايلن."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.interactLine5","Go now, Cerim. This is not your story. Not anymore.","ارحل الآن يا سيريم. هذه ليست قصتك، ليس بعد الآن."
"NPCs.quests.servantOfGod.mountainGateAfterCerimChamber.seline.retalk","This gate will fall, Cerim. And the old ways will fall with it.","ستسقط هذه البوابة يا سيريم، وتسقط معها السبل القديمة."
"NPCs.quests.servantOfGod.orvyn.eavesdrop","Sure you wanna head that way?","أواثق من رغبتك في التوجه إلى تلك الناحية؟"
"NPCs.quests.servantOfGod.orvyn.interact1Line1","Nothing that direction but a wrecked quarry, a closed gate, and now an army of Inquisitors. Disquieting they are.","لا شيء في ذاك الاتجاه سوى مقلع محطم وبوابة مغلقة وجيش من المحققين المقلقين للراحة."
"NPCs.quests.servantOfGod.orvyn.interact1Line2","I see Ellsworth marching with 'em. Finally graces the Pass with his presence.","أرى إلسورث يزحف معهم، وأخيراً شرف الممر بحضوره البهي."
"NPCs.quests.servantOfGod.orvyn.interact1Line3","""How you living, Orvyn? Could you use help with the farm, Orvyn?"" Nah, he didn't say nothing.","«كيف حالك يا أورفين؟ أتحتاج مساعدة في المزرعة يا أورفين؟» كلا، لم ينطق بحرف واحد."
"NPCs.quests.servantOfGod.orvyn.interact1Line4","Mainland looks down at her isles. Sacrament at those living outside her gates. No difference.","القارة تزدري جزرها، وساكرامنت تزدري من يعيش خارج أسوارها. ما من فرق يذكر."
"NPCs.quests.servantOfGod.orvyn.interact2Line1","Admiring my farmstead, my little slice of heaven?","أمعجب بمزرعتي؟ بقطعتي الصغيرة من الجنة؟"
"NPCs.quests.servantOfGod.orvyn.interact2Line2","Used to be at least.","كانت كذلك في السابق على الأقل."
"NPCs.quests.servantOfGod.orvyn.interact2Line3","Guards march prisoners to the quarry - I sell 'em turnips. Guards march home - I sell more turnips.","يسوق الحراس السجناء إلى المقلع - فأبيعهم اللفت. ويعود الحراس إلى ديارهم - فأبيعهم مزيداً من اللفت."
"NPCs.quests.servantOfGod.orvyn.interact2Line4","Then the plague. Quarry riots. Brigands and Boarskin on the road. Had a wife - now I got a plot.","ثم جاء الطاعون، وتمردات المقلع، وقطاع الطرق والهمج على الطريق. كانت لي زوجة - والآن لديّ قبرها."
"NPCs.quests.servantOfGod.orvyn.interact2Line5","Is Orvyn leaving? Eh, maybe tomorrow. Always tomorrow.","أيرحل أورفين؟ إيه، ربما غداً. دائماً غداً."
"NPCs.quests.servantOfGod.orvyn.retalkLine1","You should've seen this place when the Mountain Gate was open and the quarry thriving.","كان ينبغي لك أن ترى هذا المكان حين كانت بوابة الجبل مفتوحة والمقلع يزدهر بالحياة."
"NPCs.quests.servantOfGod.orvyn.retalkLine2","A right highway. Plum real estate. Now it's just a warning, a road sign - ""death ahead.""","طريق رئيسي عام، وأرضٌ من أثمن الأراضي. أما الآن فمجرد تحذير وشاخصة طريق تقول: «الموت أمامكم»."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.eavesdropLine1","Quarry’s done for. So am I. You’ve come too late.","انتهى أمر المقلع، وانتهى أمري معه. لقد جئت بعد فوات الأوان."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.interactLine1","You... You’re not the Inquisition. You’re something else. ","أنت... لست من محاكم التفتيش. أنت شيء آخر تماماً."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.interactLine2","They came like a fire. Not seeing, only burning. Marching toward the Mountain Gate. Left us to die...","أقبلوا كالنار العاتية، لا يرون شيئاً، فقط يحرقون كل ما أمامهم، زاحفين نحو بوابة الجبل، وتركونا هنا لنهلك..."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.interactLine3","But some prisoners fled before the Madrigal came. Sought safety in the Cerim ruins to the north.","لكن بعض السجناء فروا قبل قدوم المادريغال، ولاذوا بالأمان في أطلال السيريم في الشمال."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.interactLine4","The two who led the escape - they were the worst of us all. The Riven Twins.","والاثنان اللذان قادا الهروب كانا أشرنا وأخبثنا على الإطلاق: التوأمان المشطوران."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.interactLine5","If the Torn don’t kill you, they surely will. ","إن لم يقتلك الممزقون، فسيقتلك التوأمان لا محالة."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.retalkLine1","The ones who put me in here... I only wish I could have my hands around their throat before I turn.","أولئك الذين زجوا بي هنا... أتمنى فقط لو أطبقت يديّ على حناجرهم قبل أن أتحول إلى مسخ."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.retalkLine2","That would be a fine ending.","تلك كانت لتكون خاتمة حسنة ولائقة."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.secondInteractLine1","Guards abandoned us when the Pestilence came. Left the healthy chained to the sick. ","تخلى الحراس عنا حين حل الوباء، وتركوا الأصحاء مقيدين بالسلاسل إلى جوار المرضى."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.secondInteractLine2","And the Inquisitors burned anyone unlucky enough to still be alive.","وأحرق المحققون كل من كان حظه عاثراً بما يكفي ليبقيه حياً."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.secondInteractLine3","If you make it to the ruins of your kind, ask your god what we did to deserve this.","إن تمكنت من الوصول إلى أطلال بني جنسك، فاسأل إلهك عما اقترفناه لنستحق هذا العقاب."
"NPCs.quests.servantOfGod.quarryPrisonerMalec.secondInteractLine4","Mine’s not answering. ","فإلهي أنا لا يجيبني قط."
"NPCs.quests.spilledBlood.afterBreach.interactLine1","Too long... I’ve lived too long... To see such foulness return.","طويلاً جداً... عشتُ أطول مما ينبغي... لأرى هذا الخبث يعود مجدداً."
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine1","What is it?","ما هذا الشيء؟"
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine2","A Watcher regards but never interferes. A Watcher observes but never affects.","المراقب يرقب لكنه لا يتدخل أبداً. المراقب يعاين لكنه لا يغير مجرى الأمور."
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine3","Wait, is this... it’s an effigy.","مهلاً، أهذا... إنه مجسم طقسي."
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine4","“Sinew, husk, and marrow tamed.
Healed by fire, sickened by flame.”","«عصبٌ وغلافٌ ونخاعٌ رُوّضت.
شُفيت بالنار، وسَقِمَت باللهب.»"
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine5","Cerim, perhaps if you burn the effigy in a plagued fire...","يا سيريم، ربما إن أحرقتَ المجسم في نار موبوءة..."
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine6","...we can banish it once more.","...فسيكون بوسعنا طرده ودحره مرة أخرى."
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine7","But what happens if it’s burned in a pure fire?","لكن ما الذي سيحدث إن أُحرق في نار طاهرة نقية؟"
"NPCs.quests.spilledBlood.afterFirstEffigy.interactLine8","Blood. Ash. Death.","دماء. رماد. وموت محتوم."
"NPCs.quests.spilledBlood.afterFirstEffigy.roan.retalkLine1","The nights I’ve spent in this rookery, scouring books and old scrolls for a secret, a cure, a weapon.","الليالي الطوال التي قضيتها في برج الغربان هذا، أنبش الكتب والمخطوطات القديمة بحثاً عن سر أو علاج أو سلاح."
"NPCs.quests.spilledBlood.afterFirstEffigy.roan.retalkLine2","When perhaps you were the weapon all along, Cerim.","بينما ربما كنت أنت هو السلاح طوال الوقت يا سيريم."
"NPCs.quests.spilledBlood.afterFirstPlaguedBoss.roan.retalkLine1","It sounds as if the creature you fought was almost a shade or imprint of one you’ve faced before. A recollection.","يبدو كما لو أن المخلوق الذي قاتلته كان شبيهاً بطيف أو أثر لوحش واجهته من قبل. ذكرى متجسدة."
"NPCs.quests.spilledBlood.afterFirstPlaguedBoss.roan.retalkLine2","Could the plague have a memory? But that which has a memory has a mind.","أيمكن أن يكون للوباء ذاكرة تخصه؟ لكن ما يملك ذاكرة يملك عقلاً وإدراكاً."
"NPCs.quests.spilledBlood.afterFirstPlaguedBoss.roan.retalkLine3","Curious. Most curious.","أمرٌ عجيب ومثير للدهشة حقاً."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.eavesdropLine1","Bad to worse.","من سيئ إلى أسوأ."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine1","Did you put in a good word for us, Cerim? Poke your nose where it don't belong?","هل توسطت لنا بكلمة طيبة يا سيريم؟ أم حشرت أنفك فيما لا يعنيك؟"
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine2","No? Doesn't matter. Now look at us!","لا؟ لا يهم ذلك الآن، انظر إلى حالنا!"
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine3","Winnick promoted us right back on the wall! Like serving up a meal to those flying beasts.","لقد رقى وينيك رتبتنا ليعيدنا إلى السور مباشرة! وكأنه يقدمنا كوجبة جاهزة لتلك الوحوش الطائرة."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine4","He said he ""had faith in us."" Didn't like the sound of that, not one bit.","قال إنه «يضع ثقته وإيمانه فينا». لم يعجبني وقع ذلك على الإطلاق."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine5","I can't be risking my life up here. I've got a family to take care of!","لا يمكنني المخاطرة بحياتي هنا في الأعلى، فلديّ عائلة عليّ رعايتها!"
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine6","Who? Elga?","من؟ إلغا؟"
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine7","Well... She could be family. I'm planning ahead, eyeing the future.","حسناً... يمكن أن تصبح عائلتي. أنا أخطط للمستقبل وأضع عيني عليه."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.jointInteractionLine8","Do me a favor and keep both those eyes on the skies. Elga's not gonna wed a corpse.","أسدِ إليّ معروفاً وأبقِ كلتا عينيك على السماء، فإلغا لن تتزوج جثة هامدة."
"NPCs.quests.spilledBlood.afterGateBreach.tristanAndLearlRamparts.retalkLine1","If you manage to spread word that we're not deserving of our duties, it'd be much appreciated, Cerim.","إن نجحت في نشر شائعة بأننا لا نستحق مهامنا العسكرية هذه، فسنكون ممتنين لك للغاية يا سيريم."
"NPCs.quests.spilledBlood.afterOneMainQuest.hasIchor.interact1_Line1","Could they... The Unspoken, who came too late... Could they...?","أيمكنهم... الصامتون، الذين جاؤوا بعد فوات الأوان... أيمكنهم...؟"
"NPCs.quests.spilledBlood.afterOneMainQuest.hasIchor.interact1_Line2","Foolish to hope. Foolish not to. A coin with a fool on both sides.","من الحماقة أن نأمل، ومن الحماقة ألا نأمل. عملة يحمل وجهاها صورة أحمق."
"NPCs.quests.spilledBlood.afterOneMainQuest.noIchor.interact1_Line1","Was I... Unspoken? Long ago?","أكنتُ... من الصامتين؟ منذ زمن بعيد؟"
"NPCs.quests.spilledBlood.afterOneMainQuest.noIchor.interact1_Line2","Or have I simply... forgotten to speak?","أم أنني ببساطة... نسيت كيف أتكلم؟"
"NPCs.quests.spilledBlood.afterOneMainQuest.noIchor.interact1_Line3","The mind is... a burrow. A dark hole... filled with muck and vermin.","العقل... جحر مظلم مليء بالوحل والهوام."
"NPCs.quests.spilledBlood.afterOneMainQuest.noIchor.interact1_Line4","But sometimes, perhaps... It can be a haven. For long winters.","لكن في بعض الأحيان، ربما... يمكن أن يكون ملاذاً للشتاءات الطويلة."
"NPCs.quests.spilledBlood.afterRTB.interactLine2","Like a keening. A blackened prayer. The voices of the lost.","كنواحٍ حزين، صلاة سوداء، أصوات التائهين والضائعين."
"NPCs.quests.spilledBlood.afterRTB.interactLine3","If a prayer can be answered, then it can be silenced.","إن كان بوسع الدعاء أن يُستجاب، فبوسعنا إسكاته أيضاً."
"NPCs.quests.spilledBlood.afterRootsThatBind.interactLine1","The Pestilence. It has a sound to it. When the night is still, you can hear it. Whispering.","الوباء... له صوت مسموع. حين يهدأ الليل ويسكن، يمكنك سماعه يهمس في الظلام."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line1","Down in the darkness, my... mind was... ","هناك في الأعماق المظلمة، كان... عقلي..."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line2","Waiting. Listening...","ينتظر. وينصت باهتمام..."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line3","There was... an imp. Gnawing at me. Scratching at my wits.","كان هناك... شيطان صغير ينهشني، ويخربش في وعيي وإدراكي."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line4","I leaned in... closer, until I could see his true form... ","اقتربتُ منه أكثر فأكثر حتى استطعت رؤية هيئته الحقيقية..."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line5","It was the question. ","لقد كان السؤال بعينه."
"NPCs.quests.spilledBlood.afterTwoMainQuests.noIchor.interact1_Line6","...Why has it returned?","...لماذا عاد الوباء من جديد؟"
"NPCs.quests.spilledBlood.afterWeepingSisters.interactLine1","More ichor. This one... flecked with sadness. The girl’s eyes were open as it took her.","المزيد من الإيكور. وهذا بالذات... ممزوجٌ بالحزن. كانت عينا الفتاة مفتوحتين حين تمكن منها."
"NPCs.quests.spilledBlood.afterWeepingSisters.interactLine4","Do you know where your kind came from, Cerim...?","أتعلم من أين أتى بنو جنسك يا سيريم...؟"
"NPCs.quests.spilledBlood.afterWeepingSisters.interactLine6","From death. First there was the plague. Then came the Cerim.","من الموت. أولاً كان الطاعون، ثم جاء السيريم بعده."
"NPCs.quests.spilledBlood.afterWeepingSisters.interactLine7","Your paths are woven together. When one ends, perhaps, so shall the other.","مساركما منسوجان معاً. وحين ينتهي أحدهما، ربما ينتهي الآخر أيضاً."
"NPCs.quests.spilledBlood.craftingFirstEffigy.interactLine1","Here... Give it here.","إلى هنا... هاتها إلى هنا."
"NPCs.quests.spilledBlood.craftingFirstEffigy.interactLine2","You’ve brought them! A... menagerie of the grotesque.","لقد جلبتها! تشكيلة... غريبة من البشاعة والتشوه."
"NPCs.quests.spilledBlood.craftingFirstEffigy.interactLine3","What are you making, Master?","ما الذي تصنعه يا سيدي؟"
"NPCs.quests.spilledBlood.craftingFirstEffigy.interactLine4","Amends.","كفارة عما سلف."
"NPCs.quests.spilledBlood.gateBreachCinematic.seline.CinematictLine1","SELINE: All I ever had was purpose.","سيلين: كل ما امتلكته في حياتي كان الغاية والهدف."
"NPCs.quests.spilledBlood.gateBreachCinematic.seline.CinematictLine2","SELINE: I won't stand by as the people of Caylen perish.","سيلين: لن أقف مكتوفة الأيدي بينما يهلك أهل كايلن."
"NPCs.quests.spilledBlood.gateBreachCinematic.seline.CinematictLine3","SELINE: They will ask how God saved his faithful. ","سيلين: سيسألون كيف أنقذ الإله عباده المؤمنين."
"NPCs.quests.spilledBlood.gateBreachCinematic.seline.CinematictLine4","SELINE: And we will say -","سيلين: وسنقول —"
"NPCs.quests.spilledBlood.gateBreachCinematic.seline.CinematictLine5","SELINE: He brought down mountains.","سيلين: لقد دك الجبال دكاً."
